theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,2,30,FVQ,ordinal,first,0.9,,,,,100,,,,,,,raw,lora_intervention/experiments/block_readout_results/results_K2N30.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,FVQ,ordinal,1,0.96,,0.93,0.985,0.0295,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,IVQ,ordinal,2,0.88,,0.835,0.925,0.0457,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,IVQ,ordinal,3,0.985,,0.965,1.0,0.0211,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,IVQ,ordinal,4,1.0,,1.0,1.0,0.0133,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,IVQ,ordinal,5,0.985,,0.965,1.0,0.0211,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,IVQ,ordinal,6,1.0,,1.0,1.0,0.0133,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,IVQ,ordinal,7,0.985,,0.965,1.0,0.0211,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,IVQ,ordinal,8,0.975,,0.95,0.995,0.0249,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,IVQ,ordinal,14,0.845,,0.7949,0.8901,0.0505,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,IVQ,ordinal,20,0.175,,0.125,0.23,0.0529,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,IVQ,ordinal,26,0.005,,0.0,0.015,0.0163,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,IVQ,ordinal,31,0.005,,0.0,0.015,0.0163,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,IVQ,ordinal,37,0.005,,0.0,0.015,0.0163,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,IVQ,ordinal,43,0.035,,0.01,0.06,0.0281,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,IVQ,ordinal,49,0.025,,0.005,0.05,0.0249,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,CVQ,ordinal,50,0.03,,0.01,0.055,0.0265,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,5,50,CVQ,semantic,last,0.99,,0.975,1.0,0.0189,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,10,FVQ,ordinal,1,0.88,,0.835,0.925,0.0457,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,10,IVQ,ordinal,2,0.76,,0.7,0.82,0.059,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,10,IVQ,ordinal,3,0.97,,0.9449,0.99,0.0265,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,10,IVQ,ordinal,4,0.995,,0.985,1.0,0.0163,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,10,IVQ,ordinal,5,0.99,,0.975,1.0,0.0189,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,10,IVQ,ordinal,6,0.99,,0.975,1.0,0.0189,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,10,IVQ,ordinal,7,1.0,,1.0,1.0,0.0133,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,10,IVQ,ordinal,8,0.99,,0.975,1.0,0.0189,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,10,IVQ,ordinal,9,0.98,,0.96,0.995,0.0231,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,10,CVQ,ordinal,10,0.87,,0.82,0.92,0.0472,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,10,CVQ,semantic,last,1.0,,1.0,1.0,0.0133,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,FVQ,ordinal,1,0.94,,0.905,0.97,0.0346,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,IVQ,ordinal,2,0.72,,0.655,0.78,0.0619,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,IVQ,ordinal,3,0.975,,0.955,0.995,0.0249,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,IVQ,ordinal,4,0.985,,0.965,1.0,0.0211,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,IVQ,ordinal,5,0.99,,0.975,1.0,0.0189,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,IVQ,ordinal,6,0.99,,0.975,1.0,0.0189,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,IVQ,ordinal,7,0.99,,0.975,1.0,0.0189,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,IVQ,ordinal,8,0.975,,0.95,0.995,0.0249,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,IVQ,ordinal,10,0.68,,0.615,0.745,0.0642,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,IVQ,ordinal,11,0.745,,0.685,0.805,0.0602,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,IVQ,ordinal,13,0.64,,0.57,0.705,0.066,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,IVQ,ordinal,14,0.695,,0.63,0.76,0.0634,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,IVQ,ordinal,16,0.48,,0.41,0.555,0.0686,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,IVQ,ordinal,17,0.485,,0.415,0.555,0.0686,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,IVQ,ordinal,19,0.31,,0.25,0.38,0.0637,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,CVQ,ordinal,20,0.17,,0.12,0.225,0.0523,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,20,CVQ,semantic,last,0.98,,0.96,0.995,0.0231,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,FVQ,ordinal,1,0.905,,0.865,0.945,0.0417,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,IVQ,ordinal,2,0.79,,0.73,0.845,0.0564,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,IVQ,ordinal,3,0.995,,0.985,1.0,0.0163,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,IVQ,ordinal,4,1.0,,1.0,1.0,0.0133,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,IVQ,ordinal,5,0.985,,0.965,1.0,0.0211,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,IVQ,ordinal,6,0.965,,0.935,0.985,0.0281,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,IVQ,ordinal,7,0.99,,0.975,1.0,0.0189,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,IVQ,ordinal,8,0.96,,0.93,0.985,0.0295,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,IVQ,ordinal,14,0.27,,0.2099,0.33,0.0613,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,IVQ,ordinal,20,0.045,,0.02,0.075,0.0309,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,IVQ,ordinal,26,0.055,,0.0299,0.09,0.0334,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,IVQ,ordinal,31,0.055,,0.025,0.0851,0.0334,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,IVQ,ordinal,37,0.01,,0.0,0.025,0.0189,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,IVQ,ordinal,43,0.035,,0.01,0.065,0.0281,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,IVQ,ordinal,49,0.02,,0.005,0.04,0.0231,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,CVQ,ordinal,50,0.03,,0.01,0.055,0.0265,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,landmark,10,50,CVQ,semantic,last,0.895,,0.85,0.935,0.0434,200,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
03_prompt_format,claude-4.5-sonnet,Claude-4.5,True,base,semantic_multi,block,5,10,FVQ,ordinal,1,1.0,,1.0,1.0,0.0495,50,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
03_prompt_format,claude-4.5-sonnet,Claude-4.5,True,base,semantic_multi,block,5,10,IVQ,ordinal,2,1.0,,1.0,1.0,0.0495,50,,,,,,,raw,experiments_cloud/results/ucurve_proprietary_results.csv,upstream source_file: experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
